orgId,classId,className,lessonPlanIds,classTypes,programIds,ageRangeIds,ageRangeNames,gradeIds,gradeNames,subjectIds,subjectNames,totalStudents,scheduledClasses,studentIds
20cb7b33-35c2-4074-95a3-c782dc4fc1fd,f19f5275-5e06-4397-84ee-429dbed7c18a,Van 3a,null,null,null,null,null,null,null,null,null,5,0,023d1581-d067-44bd-aacd-bfc66f009cd5;7212ff18-bb59-4fa9-a0b6-b21d191d6ae7;86d6698d-7cb2-46df-99c2-c55a9fcbf67a;9c2e1b1c-8b86-4151-b1d3-56f6ec64b2b0;d296ba9b-fead-4081-9b17-a03d92632032
94c33343-0736-4100-9c61-704f098b2453,f1cabf56-7314-4226-adb4-75de92207bb6,classtest-4,61e93604728452cc7c9b236b,live,75004121-0c0d-486c-ba65-4c57deacb44b,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,1,0,9f63aa83-ab21-4c8e-a892-4f2024ece5bb
10f38ce9-5152-4049-b4e7-6d2e2ba884e6,f52acc3e-1f7e-45c9-929f-823bd931f7f6,Testing Class,null,null,null,null,null,null,null,null,null,0,0,null
b4e517f0-e128-4c57-9cfa-265401fe3959,f660b6bb-d030-4616-bcdd-96f76d0b4d45,Lớp của Học Sinh 1,60e27f1647432f6c49f475fd,study,7565ae11-8130-4b7d-ac24-1d9dd6f792f2,023eeeb1-5f72-4fa3-a2a7-63603607ac2b,None Specified,null,null,5e9a201e-9c2f-4a92-bb6f-1ccf8177bb71,None Specified,1,0,e902e6e4-d093-4c1a-bffd-cc856446057d
b4e517f0-e128-4c57-9cfa-265401fe3959,f6d9b1e3-14ac-4cbb-8f67-40a0511ddc8e,Phạm Phương Thảo,60e27f1647432f6c49f475fd,live,7565ae11-8130-4b7d-ac24-1d9dd6f792f2,023eeeb1-5f72-4fa3-a2a7-63603607ac2b,None Specified,null,null,5e9a201e-9c2f-4a92-bb6f-1ccf8177bb71,None Specified,1,0,c109383d-6ff3-4761-8ddc-019a8b2c9068
6716f8ec-5470-4d5f-b3e2-d3af043595e6,f7072c46-5249-44bb-9c8a-039078774acf,Gymsters,null,null,null,null,null,null,null,null,null,0,0,null
b4e517f0-e128-4c57-9cfa-265401fe3959,f71a2202-a09b-493d-89b2-3faad553c0ac,Class Phúc,61a37607c50320d1a7990752;61a43e3fec9d8644f5ca95c9;;61a37916c50320d1a7990a70,class;live;homework;study,75004121-0c0d-486c-ba65-4c57deacb44b;ef259fd0-56f7-425b-89c1-465166bd90e7,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;bb7982cd-020f-4e1a-93fc-4a6874917f07,6 - 7 year(s);3 - 4 year(s);5 - 6 year(s);4 - 5 year(s),a9f0217d-f7ec-4add-950d-4e8986ab2c82;66fcda51-33c8-4162-a8d1-0337e1d6ade3;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03,Kindergarten;PreK-2;PreK-1,34445041-b677-4d88-929c-c81ca63f0540;20d6ca2f-13df-4a7a-8dcb-955908db7baa,ESL;Language/Literacy,1,0,29aafc61-9442-40bb-bd7d-61cba65b5ce3
ab54b78e-7f6f-4464-8022-27413d1af20f,fa917be7-037d-4928-8023-329650d6a4d8,MNTĐ-2021-6,610a7491c2e4554643228835;610a74a1c2e4554643228844;610a4156475b23283d9c692b;6108f881a6737e546a9df486;610a4d3c475b23283d9c6fff;610b652d0b851408b64154df;6118a839369c5d108566ac31;6108ffc770d44dec23ef9292;610b7963475b23283d9d0c1f,study;live,6427e3f8-9bc0-470b-927b-38d7136de8af,bb7982cd-020f-4e1a-93fc-4a6874917f07;7965d220-619d-400f-8cab-42bd98c7d23c;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,4 - 5 year(s);3 - 4 year(s);5 - 6 year(s),a9f0217d-f7ec-4add-950d-4e8986ab2c82,Kindergarten,aefe49a0-48ce-47d6-93a6-ab0a783df798,ESL,1,0,1d392eaa-734a-4551-9614-6062216a1d90
6716f8ec-5470-4d5f-b3e2-d3af043595e6,faa992a3-7fdb-4217-92cc-9c942f55dc16,Tiny Tykes,null,null,null,null,null,null,null,null,null,0,0,null
2afcdd51-420e-4fa3-a927-7709fd58df9d,fad6826c-a4c5-46ef-bc84-6e8439fc8821,Class 20,623011be78ad41e2ba9b8e51,live;study,d18aa475-2567-4061-9ac3-46dd419ec120,bb7982cd-020f-4e1a-93fc-4a6874917f07;21f1da64-b6c8-4e74-9fef-09d08cfd8e6c;7965d220-619d-400f-8cab-42bd98c7d23c;145edddc-2019-43d9-97e1-c5830e7ed689;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,4 - 5 year(s);7 - 8 year(s);3 - 4 year(s);6 - 7 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82;9d3e591d-06a6-4fc4-9714-cf155a15b415,PreK-1;PreK-2;Kindergarten;Grade 2,ba4d88b6-d5d8-4dbe-9cf2-8237664c746c,Language/Literacy,19,0,03b0f717-b73b-45f4-81a6-76ee148043c3;127490f1-2363-4871-840c-071e316e041d;184ebd3a-9491-4805-a056-850ddd30ad5a;1c2b49c1-6569-40c6-b773-6b246c40f633;1d36dd58-d0d7-49fd-83ec-81e6772117bd;1f0a33ea-65bc-415f-83c6-c0523e35f5e3;35e5e7c7-247a-4e30-a973-05f988a563e7;44a6a3cf-a044-4132-b69a-4ac727024354;5473167c-0a08-4894-8c83-a32dace0fb13;54aa7e02-fcea-402a-a609-a3ea4debea2e;899a6847-f1a1-4fd4-8fe7-5b2adf924378;b555a03d-b70a-462d-b046-41d6ecf2030b;caba343b-74bd-41b3-8a7a-851a979a2218;cc6acf72-b194-4e31-98bb-89588b012d61;cc6dd728-0a5d-4b66-9d3c-39e4e7eb4d41;e18b7acd-e364-48d4-991a-4162e6e4d002;e873b95a-45d3-4aaf-92f1-d92cbae17c42;e967257b-b8f3-490f-95fb-b6a13404185f;f08d2254-8a90-45d3-bafa-6aef287b50ae
454f7e97-daae-4485-893f-b6cecf584466,fadf8eae-d5ca-4e04-9abf-88adfd001a65,Class 2,619de449ec9d8644f5c78f0a;619e3180635376836c01f26d;617d05b82ee221a8173ba9ab;6129aa18878ff3576cb5c0ae;619e2f73c50320d1a7969c23;617cfe306c18146d45b6b730;617cfde53a50a0e2080988d2,class;study;live,75004121-0c0d-486c-ba65-4c57deacb44b,7965d220-619d-400f-8cab-42bd98c7d23c;145edddc-2019-43d9-97e1-c5830e7ed689;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,3 - 4 year(s);6 - 7 year(s);4 - 5 year(s);5 - 6 year(s),a9f0217d-f7ec-4add-950d-4e8986ab2c82;66fcda51-33c8-4162-a8d1-0337e1d6ade3;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03,Kindergarten;PreK-2;PreK-1,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,2,14,6aff92b2-7663-4eeb-98dd-a311fcc0660f;e7222d2e-9a3b-4059-a357-a49469dace9b
2afcdd51-420e-4fa3-a927-7709fd58df9d,fafdc64c-a36b-4605-9364-361136525d9d,Class 15,623011be78ad41e2ba9b8e51,live;study,d18aa475-2567-4061-9ac3-46dd419ec120,7965d220-619d-400f-8cab-42bd98c7d23c;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;bb7982cd-020f-4e1a-93fc-4a6874917f07;145edddc-2019-43d9-97e1-c5830e7ed689;21f1da64-b6c8-4e74-9fef-09d08cfd8e6c,3 - 4 year(s);5 - 6 year(s);4 - 5 year(s);6 - 7 year(s);7 - 8 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82;9d3e591d-06a6-4fc4-9714-cf155a15b415,PreK-1;PreK-2;Kindergarten;Grade 2,ba4d88b6-d5d8-4dbe-9cf2-8237664c746c,Language/Literacy,19,0,02c0cf9b-4b74-4c87-9ce1-011e3982c46e;07cdcb04-5610-4cf1-a866-4554bab68c8a;40180d13-e0a8-4112-a71c-3847e95e2e6c;40216b1f-cbdb-4244-b05c-6fb7238f552a;41a9c760-4c29-49f9-be1e-f91402c56cf5;487c2008-ba57-4b58-9362-caaae4bb2da3;519c9f5d-d1c9-4341-a073-1a6d5928005f;5aa02ab3-7891-4e19-b781-ea3a40eb1f2e;5ed5c6aa-440b-4226-b024-b692430aea25;659df401-729a-4cb3-af49-8cd2a6ea36d3;7976cfc4-c917-4bd5-ac2e-d53c7d9d6c7e;8b5d9910-dbd4-418c-8a7c-5aaf246ff681;976b2abe-8992-4882-a17d-ec48463626a8;9a175a43-7398-456f-aaca-9b20d8a76d41;9da3e3d0-dd30-4905-bf56-b5b75c45beb9;a9cc644d-170e-4686-9df4-95acc0c89c44;ea19a1b0-8550-421e-bcd2-6a9cfafb1108;f3fac227-4f5b-4d81-8d04-a9ecc1a9674f;fa97170d-3df5-4621-a196-4144c9538506
ab54b78e-7f6f-4464-8022-27413d1af20f,fc280b80-9546-41e6-bcfe-05658db79647,ConDao-KL-01,617cfd1714aee62d023a5a96;617cfda82ee221a8173ba525;617cfd566c18146d45b6b6a3;61a36a2ec50320d1a798f8ea;617d004b6c18146d45b6b874;61a377a9635376836c047366;619dafc2635376836c015fc9;61a375cd49acfbda38da3389;61a372fc49acfbda38da30bc;617cff122ee221a8173ba605;61a36e45635376836c0468ba;61a3784dec9d8644f5ca43e2;61a3762449acfbda38da33e5;61a370c9ec9d8644f5ca3b9e;61a379c7635376836c047597;61a373ba635376836c046f84;61a376ef635376836c0472a5;61a37390ec9d8644f5ca3f13;61a37716c50320d1a799085b;61a37911635376836c0474e4;61a3726cec9d8644f5ca3dd9;61237a871b6e985e7d63ddad;61a36f25ec9d8644f5ca396c;61a375fd49acfbda38da33b4;619dae6449acfbda38d705da;61a3709b49acfbda38da2d78;61a376c2ec9d8644f5ca4244;617cff9514aee62d023a5c1a;61a36e83ec9d8644f5ca38b9;61a36ebc635376836c04692f;619db05149acfbda38d70c84;61a3735b49acfbda38da311b;617d001c3a50a0e208098a33;619dabf7c50320d1a7960ba3;61a37183c50320d1a7990256;61a36f9649acfbda38da2c29;61a37213635376836c046d8c;61a37437635376836c047000;61a374eaec9d8644f5ca4090;61a3774d635376836c04730c;617cfe306c18146d45b6b730;619dacd5c50320d1a7960e75;619db139ec9d8644f5c74fb2;61a36e0849acfbda38da2a51;61a37412ec9d8644f5ca3f92;617cffe214aee62d023a5c4a;61a37068c50320d1a79900c3;619daf47c50320d1a796152c;61a37654c50320d1a79907a7;61a3777aec9d8644f5ca4304;619daa88c50320d1a7960a4f;617cfeab6c18146d45b6b771;61a36db0c50320d1a798fd76;617cfee23a50a0e208098969;61a3759dc50320d1a79906e5;61a3769349acfbda38da344d;619dad5ac50320d1a7960fbd;617cff566c18146d45b6b7dc;61a378a6635376836c04747c;619dadd9ec9d8644f5c74300;61a37801c50320d1a799094a;619dab4dec9d8644f5c73d19;61a37293ec9d8644f5ca3e09;61a372c849acfbda38da3081;61a3712549acfbda38da2e47;61a3797d635376836c047554;61a37328c50320d1a7990472;617cfde53a50a0e2080988d2;61a36f63c50320d1a798ff79;619db0c9c50320d1a7961aaf;61a36ee849acfbda38da2b48,study;live;class,75004121-0c0d-486c-ba65-4c57deacb44b;6427e3f8-9bc0-470b-927b-38d7136de8af,bb7982cd-020f-4e1a-93fc-4a6874917f07;7965d220-619d-400f-8cab-42bd98c7d23c;145edddc-2019-43d9-97e1-c5830e7ed689;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,4 - 5 year(s);3 - 4 year(s);6 - 7 year(s);5 - 6 year(s),a9f0217d-f7ec-4add-950d-4e8986ab2c82;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3,Kindergarten;PreK-1;PreK-2,20d6ca2f-13df-4a7a-8dcb-955908db7baa;aefe49a0-48ce-47d6-93a6-ab0a783df798,Language/Literacy;ESL,24,4,0233b9a0-3e3b-419d-ba18-4b3597ab4bb0;19204aad-0613-478b-8edf-6f216150e409;1fdb4e66-fddb-40ba-9bbf-7b25d9f3f427;2786bc39-8bcf-4917-8576-c790d266c3ac;28967187-2244-4bea-88a0-61caa453b270;322437d5-f9d6-40d0-991f-a0f863996800;33284cd8-8856-411b-b136-ed41db467c6f;5fd390fa-d701-46a1-8e68-3cf344f1edfc;620aa09a-d8a4-476a-8bdb-0d11092825e9;7519076c-7e96-4f81-a0c6-d3055763ac2d;8160d534-e9c1-48e5-8959-47c7183bc848;927dc23e-2162-4459-a30e-a80e56379f2c;a12df5f8-58e9-4b76-a508-4768eb68ca15;a5419f37-8c51-4b96-bb6f-11eb70df5b86;ab7d6d42-a4f1-411d-99ae-a8bc5bba96da;b2996c71-1bfb-4b08-9689-ccfa2dd1037d;b29e85ba-9d21-43de-86dc-27bab036b74c;b98bd213-4698-4500-881e-a1073e946b65;c99c1a24-d6df-49bc-b71b-3631e5c33a16;df0b0fcd-cd51-4e53-835f-dfc765036a24;df93fe3e-b931-450e-800e-ff7b0ad7036f;e4d981fa-516d-499c-a6b5-306a5492a34d;fb94b9e8-1051-4c62-b3fc-7581566fbf5b;ffb6c6bf-21ff-42c9-a9ba-8ccea6af756f
b4e517f0-e128-4c57-9cfa-265401fe3959,fd77317b-6beb-4fe1-9b3a-3621859ae987,Thao Pham class,null,null,null,null,null,null,null,null,null,2,0,14f4adab-cab6-40ce-99ce-f39a354dd697;f027cfd0-c7b1-4405-a2d1-99d590790ab2
ab54b78e-7f6f-4464-8022-27413d1af20f,fe89eea7-c484-44c1-85e3-a830fd51ab01,TBL2-2021-1-bk,612362c21b6e985e7d63d1fd;6123611c878ff3576cb1fa39;610a4d3c475b23283d9c6fff;6141e0bf1b6e985e7d7377f8;611a00661b6e985e7d5f0f20;6108f881a6737e546a9df486;6136c90f1b6e985e7d6d875d;6141e00c0e0c72fe0bd08c96;6141e07e0e0c72fe0bd08d89;610a74a1c2e4554643228844;6108ffc770d44dec23ef9292;610b7963475b23283d9d0c1f;610a4156475b23283d9c692b;610f5e9a0b851408b643b4e5;612361c3369c5d10856c253e;6118a839369c5d108566ac31;6136ca980e0c72fe0bcad5cf;60ffc149a6737e546a9d0861;610b652d0b851408b64154df;610f61a4c2e4554643255d41;610a7491c2e4554643228835,study;live,6427e3f8-9bc0-470b-927b-38d7136de8af;75004121-0c0d-486c-ba65-4c57deacb44b,145edddc-2019-43d9-97e1-c5830e7ed689;bb7982cd-020f-4e1a-93fc-4a6874917f07;7965d220-619d-400f-8cab-42bd98c7d23c;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);4 - 5 year(s);3 - 4 year(s);5 - 6 year(s),66fcda51-33c8-4162-a8d1-0337e1d6ade3;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-2;PreK-1;Kindergarten,aefe49a0-48ce-47d6-93a6-ab0a783df798;20d6ca2f-13df-4a7a-8dcb-955908db7baa,ESL;Language/Literacy,0,0,null
edab9fdd-aa44-4ce7-bacb-c1a6ff0453ff,fffee5c6-4830-43bd-87cb-953f1f519a97,Phuc Ha 1,61adb978635376836c090f83,live,75004121-0c0d-486c-ba65-4c57deacb44b,145edddc-2019-43d9-97e1-c5830e7ed689;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;7965d220-619d-400f-8cab-42bd98c7d23c,6 - 7 year(s);4 - 5 year(s);5 - 6 year(s);3 - 4 year(s),66fcda51-33c8-4162-a8d1-0337e1d6ade3;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-2;PreK-1;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,1,0,45511082-066b-4c02-a8fa-436cea9fff37
9404d3eb-da53-4ff0-a582-e547554f71e3,02ffd756-5fb7-4fed-89b9-67326e2b9bbc,classc7,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,0a63a5a5-c4f5-4f9e-9571-a8f5f41f5e91,classc46,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,115cae1d-927c-40b1-9bde-47f5ea32e639,classc30,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,144ff1a8-70b5-4d3f-a9b6-04e84469b266,classc25,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,1974490b-e71f-4b89-8a14-cc17dde93c79,classc11,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,272e0f08-3d67-422f-b08a-79134f025cde,classc26,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,2a30ce76-d72a-4038-8327-5a3068f03e98,classc31,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,2c3b1cda-36df-4842-9bf2-d7d1d0a29192,classc14,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,2cc35fac-d25d-4888-845d-cb16e03862dd,classc35,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,2cf0b2ce-3dc4-4ccf-acae-b3d62bc1b90b,classc48,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,2fa480b9-18e2-49ca-af12-9c51a89b0dff,classc36,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,31af3ffe-6c37-4ad3-ab88-589392c52e0a,classc42,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,3e10fcf9-c72b-40fb-8de9-4db5115d052e,classc37,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,43a9fd97-4960-478d-b132-fcbdada39f75,classc21,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,4e227654-48a0-4d1b-89d8-9ec1d9818f6c,classc4,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,5c2e4d82-0643-4f61-9e89-aa07a3d50611,classc45,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,61e18481-ab0c-465b-8d0a-d158c430d46f,classc40,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,67a064cd-03ef-4f89-a968-bfb9f8ed1420,classc15,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,69649531-2c17-4c96-b81f-4aec1221578b,classc28,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,6ab5a322-61fc-406c-9537-9c5582ae31bc,classc24,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,6e40372e-baec-4bff-93f1-f4ca4fe631fd,classc47,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,6f3172f4-6f12-4e3e-9e54-3749de1df375,classc16,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,795357b2-b201-4716-a568-a2fec7fb96c1,classc20,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,7ad06e2b-e02e-4726-a27e-396c04225a90,classc43,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,7cbfbe46-0278-45fa-b897-aa4f30702baf,classc17,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,8927220b-aa5d-459e-b8bd-99fc9946cc23,classc34,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,8b0ba4aa-d329-46b9-a19b-6a7e1467ff60,classc18,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,8d0ca8b8-0007-4563-abe9-4085412006bb,classc49,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,94291bf1-2ad3-4b2b-88c1-5f96da37cf50,classc5,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,9710ad15-e74b-4439-8756-0ede9bfe8ef5,classc23,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,9c5f7554-5818-465e-81b0-cf22b6e69ba7,classc3,null,null,null,null,null,null,null,null,null,40,0,07d7361a-0519-4661-bf6d-ff06c12c388c;0d554e6a-a58a-4c9a-a220-6c388ae3ec55;0f6c7ec9-ea01-475f-bf8a-fa30c32ade47;101457e5-0ed3-4e71-8d65-5e615d3f820e;1177ec30-df51-4413-9b9d-df902cfaa482;131021ef-e1da-41b0-9055-cf7acfe1d8b6;137adea7-444e-4079-9f6a-98edd4f6b99b;1545915a-f0d0-42bb-b3f3-ca208ebf5766;165c3a18-6aee-4e0e-9133-4ba2eccf8b51;20c7fd24-b494-48a4-a103-78028bc09849;318e94c5-e95e-4669-89e6-3333aee4b04a;3199a892-bd89-4016-8da1-36856ca576ea;35b8677d-47dd-46ab-bb50-76c05adf2a8e;3c16c2c0-6848-4efe-80f2-534cf6930c41;4287bc66-1e21-488e-98d7-6e45f5183f3a;4faa6751-d5e6-40b4-8971-f2e0882192d0;517368bc-175e-4cff-ab49-a5cc4ffa80c3;5657a002-7691-40db-862e-4f5713ccda85;6f709653-f770-49ed-99f5-ae77a2270286;77e83786-6ba9-4b75-85d6-e9f88b068a2e;89a1083b-f329-41bd-aae4-fa19b4e7f213;8e0e4daa-fe36-4ddd-9df0-4928f4a60d9a;90ee790f-fccc-4519-9bd5-136cb5c37f1e;9ab86f26-4407-4005-8b3b-5bdff76f61b4;9bd12847-b04b-442d-83fe-e8ac07859ad5;9cb8b13d-508f-46b7-bc99-830f5045b5ce;9ec1ce2e-ebd7-4535-8b13-3bb5bfe15fbe;a7fc0c1b-c96e-4d8a-b0c5-183e874c4bee;a967ac8d-e1fb-4c8c-9b5c-cb3b672ae13a;ab5ac3ef-1916-4653-b96c-593d2a398816;b2088911-8b21-40b6-aa1d-c820cba2bff0;bbad405e-3baf-4f0c-824e-29fcace1a487;c2dbcb46-3948-47b9-8a76-015304e10541;cd2da90a-ca39-49ba-ad7b-b1e083dfe234;d07bfbac-7dd8-45e0-8001-11be211c5458;d0cadf30-1f28-42f5-b820-bf29c875dbc7;d3f79fd0-fd22-45b4-a491-2347a1c18879;dbb2292b-f378-4838-970d-c4de9e73bf03;e22cabb2-f085-4080-8e94-922326c460b7;e8fa4b4a-e3fa-43b4-a46f-ecb24d19dbfb
9404d3eb-da53-4ff0-a582-e547554f71e3,9c7df269-cffe-45ac-9407-223fa764eb4c,classc6,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,9fd9218d-aa8d-4b28-9367-c63c4ae0f18d,classc12,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,a359ee79-e467-4be7-91d8-a74ce120985e,classc29,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,a39b08ac-e105-4ed7-8e18-cb2e89fa1d22,classc41,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,a55a9dba-813c-4588-a84d-0e0a483a288a,classc44,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,a95a2717-d2db-41d7-aad7-d2a766a96322,classc50,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,ab1fd03a-a5f4-4c08-8daa-b8c3e78d4108,classc27,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,ad484f77-7cd6-416a-a96a-15e1dd34f490,classc9,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,ae5a939f-bb8c-47b8-a067-a71d23ddd74f,classc33,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,be50ee5e-4267-4d39-8f29-3ab39f34979d,classc32,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,c37defee-c3d6-4f00-be37-35935ee6f215,classc39,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,d2c29ed8-2ca8-4cac-ab82-6175aa1881e0,classc22,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,d7c56a35-068e-44bc-be68-926c1f61b799,classc13,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,d89739db-e469-451c-badc-5b516c147562,classc8,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,da2d4143-6a29-4d00-b7fc-989036008cdc,classc1,6267a06a4732148a3645049b,study;class;live,75004121-0c0d-486c-ba65-4c57deacb44b,fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;bb7982cd-020f-4e1a-93fc-4a6874917f07;7965d220-619d-400f-8cab-42bd98c7d23c;145edddc-2019-43d9-97e1-c5830e7ed689,5 - 6 year(s);4 - 5 year(s);3 - 4 year(s);6 - 7 year(s),66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03,PreK-2;Kindergarten;PreK-1,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,2,2,6bf05327-ef63-4b6a-9898-ccc4aa96e445;9ce25995-72ae-4f4f-8254-5df4f0adb3d5
9404d3eb-da53-4ff0-a582-e547554f71e3,e066c9b6-9a40-4ef4-a108-3b60d2cc2146,classc10,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,e0ef6317-06a3-4cd0-93b4-e03f208bb3c5,classc19,null,null,null,null,null,null,null,null,null,0,0,null
9404d3eb-da53-4ff0-a582-e547554f71e3,e54e8c3f-6243-4ab1-ab4d-bd4c0033f308,classc38,null,null,null,null,null,null,null,null,null,0,0,null
